greasy,0.08064579716185527
ate,0.010519019334003232
couldn,0.11467366152947633
waiter,0.12388438304959948
could,0.059352160222733374
terrible,0.3163455437753546
turn,0.07687635524986369
expecting,0.050701613103546705
isn,0.00987656552467886
soda,0.049810230870651395
loud,0.009736843077699397
think,0.005852332443233799
waitress,0.156343016076689
first,0.02249005571449203
already,0.06714446410086605
number,0.043028836190407205
one,0.016866620840786162
lettuce,0.13189664034557147
done,0.041879131670905956
another,0.10666111726043592
wasn,0.08970430057342593
owner,0.05246378601849244
quality,0.015834860080418345
guess,0.11784119642110902
service,0.0365497072114902
ordering,0.06307410255723855
bite,0.018457907581371558
least,0.060421399513599816
anyone,0.04874614578620928
needed,0.06716663147195767
2,0.06857185909736874
friend,4.369995464248433e-05
mostly,0.002557899943211872
hotel,0.0035537957381013285
took,0.11768004348729821
part,0.028383558091253924
burrito,0.05362434763240209
believe,0.03627511581397869
boyfriend,0.009130394735715086
11,0.0447830523967383
past,0.05402619204803205
grocery,0.009867606717096855
12,0.0717480116925433
15,0.13779272854334135
unfortunately,0.15629079414039548
gotten,0.04436200851820793
seated,0.07684569248544726
matter,0.05297420954762
future,0.028592732566234957
store,0.038100589951257646
tasted,0.10640495649525672
turned,0.11721437283695657
mine,0.021553154649299522
sad,0.16725868695039026
talking,0.10083242281647564
say,0.025815919673981114
medium,0.023081498023471703
seen,0.022776195249139874
seem,0.04472874504852786
apparently,0.14666238483579264
clearly,0.1669942747820139
sat,0.10558187114557516
sell,0.029203693289893806
note,0.003943112130170512
dining,0.004227437720651039
take,0.022077826605429784
online,0.055733044218182926
topping,0.0030535175201231723
unless,0.11191139240503656
knew,0.013896863024307926
paid,0.20589847018030039
nothing,0.10668220564022857
extremely,0.051832745158931104
gyro,0.007149844069152422
average,0.04435876073111711
later,0.14486680865028756
dog,0.010990452542205986
wing,0.037878166563634075
looked,0.10169499566036766
salt,0.08801245959075388
away,0.05710312623984937
fact,0.05260307698070488
saying,0.14048538227588736
walking,0.024885391206166396
shot,0.0480662774817624
overpriced,0.22664819299557415
show,0.014610296400443978
anyway,0.017893646973288213
chicken,0.002247177790546395
fine,0.06757487520077188
slow,0.1031234308315252
based,0.03237962997688015
behind,0.08698528554383156
going,0.056779222154896836
employee,0.16292487142998624
8,0.03581437488908801
rice,0.025535332972921765
hope,0.05329737570901116
plate,0.014102151793900397
get,0.007009407103945264
expectation,0.023566014561694715
bean,0.0010455297909173211
cannot,0.028797822651688065
nearly,0.1030542798650309
despite,0.05119151701307523
sandwich,0.0026384861677728466
twice,0.051170068626460896
bad,0.12775199273917348
tortilla,0.061280339150265206
husband,0.011004458948386642
set,0.033616003958051976
seat,0.011268603327710736
see,0.01165884678548501
decided,0.10009008477787251
bed,0.003999219707800705
close,0.015403715148833541
00,0.12575353639491738
said,0.15558655946913458
movie,0.07494163338685667
review,0.05975212773440575
please,0.04691507051959665
3,0.02307079936132439
won,0.10763424492345486
closed,0.07164963423246817
horrible,0.3677746332965661
probably,0.006370813884165827
across,0.001689849761115525
bought,0.060333798471338795
25,0.07839856846624649
attention,0.09111766716859471
however,0.05140995565575235
come,0.0037089894048234484
kitchen,0.07439650098338024
received,0.19125906687815242
last,0.060969114217554576
brown,0.045704399797044104
restaurant,0.015499835386667549
taking,0.07262360928219636
whole,0.015707552515777934
asked,0.19931489634375232
otherwise,0.01106549613485086
point,0.08869853279581452
whatever,0.016245458575346206
walk,0.004034287602739717
simply,0.04198447222479196
table,0.0498985493851718
refill,0.10603455663282269
expensive,0.047961313022417684
considering,0.03944916100563667
late,0.0017377290920341792
bathroom,0.06407180753499198
decent,0.013918871579111425
due,0.07915385778918527
tiny,0.05466310236803107
much,0.02438446659521709
basic,0.045974849670269435
expected,0.022649394141003754
empty,0.1574296371350119
box,0.06823729685040014
offered,0.06578139483891832
else,0.056983961761578605
finished,0.056219317629709664
understand,0.1540901416930227
deep,2.800757481402627e-05
general,0.038703587041213794
paying,0.14551378638749668
look,0.003334673921969511
frozen,0.09499973956101915
bill,0.17249157646125823
cash,0.004682785924422284
weren,0.07343679170426487
changed,0.09240720440209671
almost,0.029716582147885084
sushi,0.006220879759867515
disappointing,0.26308420081737083
middle,0.05011837496905791
cook,0.07750074248535022
perhaps,0.06362991603542323
saw,0.08174232953829375
bowl,0.04577276583832912
member,0.05955964017777582
9,0.027572476697293347
party,0.050185022835870896
several,0.016833998243924064
week,0.007444442801646467
fairly,0.0038513925102536817
used,0.06794379355778979
drink,0.005266021778882468
upon,0.03262763249334277
hand,0.0031566885536316036
running,0.045504568050679595
arrived,0.14453178592897764
two,0.045932493332348834
kept,0.05805942910538775
spent,0.07204647575609702
obviously,0.11049332018672686
thought,0.05346851682882203
person,0.09371571247439991
without,0.004992231148349013
spend,0.030373084869760092
left,0.1577052332026012
less,0.050807620113579866
money,0.2025388119596645
rest,0.05809957247160824
reviewer,0.03265816034113378
previous,0.08125579723178156
cut,0.03703387337416064
cup,0.02274360628303107
seems,0.006136710641941434
except,0.033586800801447936
location,0.007384922631224811
save,0.07530946148389006
excited,0.07938395620033845
gave,0.06517427600919845
around,0.002134336528172298
read,0.03279803999954911
know,0.03487707246401506
immediately,0.06753521255832506
disappointed,0.08772074665159835
d,0.03282577012850574
like,0.01674662655708037
50,0.03153375001361702
server,0.08195507315452755
either,0.0631089550151609
served,0.017661305949475015
deal,0.005136409231108807
people,0.03335469072229724
back,0.03333923553434559
hair,0.02069954034573218
bottom,0.09905360771512761
literally,0.13747241978222124
avoid,0.14813890439268995
overly,0.041684892257736195
per,0.012848509636752325
run,0.03555804802960161
business,0.12699467856494895
pasta,0.004552979778694954
ok,0.11394436966413579
working,0.058352790472865124
anything,0.0623167841092549
oh,0.0001793986264830849
stand,0.010219451955590486
within,0.011452314881473136
three,0.03742978604114189
question,0.017143623341665304
long,0.03260107178492877
noticed,0.12145386517800993
start,0.013671913649845102
low,0.02355178326700358
way,0.033674829421379116
buy,0.03717561745946263
elsewhere,0.15841657276689247
sound,0.009037472063297969
yeah,0.026497945936307943
delivery,0.09307268245433598
hear,0.08058950473496829
line,0.049836142953815
trying,0.04854768870791393
eat,0.0010937243532289642
wife,0.028054380862390538
us,0.10387342794594101
dirty,0.2479107593054639
problem,0.0833169406838854
piece,0.07892327563669976
similar,0.008476090324329277
called,0.17337489791610583
gone,0.1
